Topic comp.graphics word list
a: 2491	
aa: 4	aaaa: 2	aad: 1	aaffff: 2	aafffff: 1	aajqohe: 1	aalborg: 2	aamrl: 7	aangeboden: 1	aantal: 4	
walter: 2	waltzed: 1	wam: 2	wander: 1	wandered: 1	wanker: 2	wanna: 6	wannabes: 3	want: 101	wanted: 44	
wants: 27	war: 52	wardens: 1	warehouseman: 1	warehousemen: 1	warf: 3	warfare: 3	warhead: 4	warlords: 1	warm: 12	
warmer: 1	warming: 2	warned: 6	warner: 1	warning: 4	warrant: 29	warrants: 9	warrent: 2	warriors: 3	warrning: 1	
wars: 13	warsaw: 3	warships: 1	wartime: 2	warwick: 1	was: 911	wash: 8	washed: 2	washington: 53	wasley: 2	
wasnt: 37	waste: 13	wasteful: 3	wasting: 1	watch: 21	watchdog: 2	watched: 9	watching: 13	water: 12	waterloo: 1	
watkins: 2	watmath: 1	watserv: 1	watson: 11	wauqv: 2	wave: 4	waved: 2	wawmw: 1	wax: 1	way: 166	
wayne: 8	ways: 24	wayside: 1	wb: 1	wbgtfjschyjj: 1	wbguff: 1	wceurpafy: 1	wcmqyelrnrw: 1	wcsgyvuskwllbzvzqowwq: 1	wcwangbdzzhuciwbo: 1	
wczwr: 1	wd: 1	wdcrwfrd: 1	wdoqc: 1	wdstarr: 3	we: 437	weak: 2	weaken: 2	weaker: 2	weaklyarmed: 1	
wealthy: 2	weapon: 146	weapondeaths: 1	weaponry: 8	weapons: 271	weaponsarmor: 1	wear: 2	wearer: 2	wearing: 14	wears: 1	
weary: 3	weaseled: 1	weasels: 1	weather: 2	weaver: 29	weaverharris: 2	weaverkevin: 3	weavers: 6	weber: 1	webo: 4	
websters: 1	wecomp: 2	wed: 32	wedge: 1	wednesday: 1	week: 4	weekend: 6	weeks: 30	weenies: 5	weight: 4	
weighted: 3	weiner: 1	weird: 19	welcome: 9	welfare: 2	welijsiuc: 1	well: 277	wellarmed: 1	wellcovered: 1	welldocumented: 1	
welleducated: 1	welloff: 1	wellreasoned: 1	wellregulated: 7	wellspring: 1	welltodo: 1	welsh: 1	welt: 1	went: 29	wentworth: 1	
wepaons: 1	wept: 1	were: 539	werent: 20	wermacht: 1	wes: 1	wesson: 1	west: 14	western: 8	westphalia: 1	
wet: 3	wetware: 4	weve: 10	wfnqkzcryxzipbjvlis: 1	wftn: 1	wg: 3	wgdwiwfj: 1	wgp: 1	wgsijllcjxenbqix: 1	wgun: 1	
wh: 2	whale: 3	what: 539	whatever: 24	whats: 22	whatwho: 2	whay: 1	wheel: 2	when: 338	whenever: 9	
wher: 2	where: 173	whereas: 8	whereby: 2	wheres: 1	whereupon: 1	wherever: 3	wherewithal: 1	whether: 54	which: 304	
while: 130	whim: 2	whine: 3	whined: 1	whines: 1	whiney: 3	whip: 5	whipped: 2	whiskey: 3	whistle: 1	
white: 29	whitecollar: 1	whitehead: 4	whites: 4	whitesare: 1	whitewash: 2	whitewashed: 2	whitmore: 1	whl: 2	who: 419	
whoever: 6	whole: 42	wholeheartedly: 2	wholly: 3	whom: 11	whon: 1	whoops: 1	whores: 3	whos: 47	whose: 10	
whove: 2	wht: 1	whther: 1	whtyrvkewmmzyswzuaj: 1	whughes: 3	why: 190	wi: 2	wide: 3	widely: 10	widespread: 2	
widest: 1	widows: 1	wielded: 1	wielder: 2	wife: 13	wifes: 2	wild: 7	wilder: 3	wilderness: 2	wildlife: 2	
wildthing: 2	wilekpmf: 1	wilkesbarre: 1	wilkinson: 2	will: 495	willful: 1	william: 30	willie: 1	willing: 24	willingly: 3	
willingness: 3	willis: 2	willpower: 1	willson: 1	wilmington: 1	wilson: 5	wilsons: 4	win: 16	wince: 2	winchester: 4	
wind: 3	window: 4	windows: 3	wine: 1	winger: 2	wings: 2	winnetka: 1	winnie: 1	winning: 7	winter: 1	
wipe: 1	wire: 1	wired: 4	wisc: 6	wisconsin: 7	wisdom: 6	wise: 7	wish: 10	wishes: 4	with: 876	
withdrawing: 1	withdrawn: 8	withdrew: 2	withered: 1	withers: 1	withgun: 2	withhold: 1	within: 26	without: 134	withstand: 4	
witjizdgezq: 1	witness: 1	witnesses: 10	wittgenstein: 1	wivdpi: 1	wives: 4	wiwehwegg: 1	wixqdks: 1	wiztejt: 1	wizvimqip: 1	
wjc: 1	wjxscg: 1	wk: 2	wkduloc: 1	wmbalxnete: 1	wmi: 1	wnhksolil: 1	wnmlnv: 1	wnxrkbnmje: 1	wo: 2	
wod: 9	wolfes: 1	wolfgang: 1	wollstein: 2	wolves: 2	woman: 17	women: 36	won: 11	wonder: 15	wondered: 10	
wonderful: 7	wondering: 5	wondernine: 4	wonderous: 1	wonders: 1	woner: 1	wonk: 1	wont: 56	wood: 14	wooden: 2	
woods: 4	woodshed: 1	woodstock: 1	woodstove: 2	woodwork: 3	woops: 1	worcester: 1	word: 27	worded: 2	wording: 1	
wordperfect: 2	wordprocessor: 2	words: 23	work: 50	workable: 1	worked: 8	worker: 6	workers: 2	working: 15	works: 11	
workshops: 2	world: 104	worldlink: 1	worldlinkdos: 1	worlds: 1	worn: 1	worried: 7	worries: 1	worrisome: 1	worry: 15	
worrying: 1	worse: 11	worship: 6	worshiped: 2	worshiper: 3	worshipers: 1	worshiping: 1	worshipping: 2	worst: 9	worstcase: 1	
worth: 34	worthless: 7	worthwhile: 10	worthy: 2	would: 757	wouldbe: 2	wouldnt: 69	wouldve: 6	wound: 4	wounded: 7	
wounding: 6	wounds: 9	wovgcjig: 1	wow: 5	wpad: 1	wpbqhn: 1	wpi: 25	wpwm: 1	wq: 1	wqfg: 1	
wqldelqzxghbh: 1	wr: 1	wracum: 1	wrangler: 1	wrath: 2	wray: 2	wrcdfpcolvazbkdezbn: 1	wre: 1	wreck: 1	wreckage: 1	
wrecking: 1	wrestled: 1	wretch: 2	wreue: 1	wright: 6	write: 55	writer: 1	writers: 1	writes: 469	writing: 9	
writings: 3	written: 25	writting: 1	wrldlnk: 2	wrong: 77	wrongdoers: 1	wrongful: 4	wrongo: 1	wrongs: 4	wrote: 43	
wrxyf: 1	ws: 1	wsbajshlnosqktzpissrhsqgcdek: 1	wsevj: 1	wsj: 1	wtc: 3	wtgl: 1	wthn: 1	wtpbeobqdxdtswcto: 1	wtrkexwdk: 1	
wttnbzss: 1	wtvel: 2	wuhhb: 1	wujf: 1	wunzehssupro: 1	wupost: 36	wvfcemze: 1	wvgk: 1	wvpkkrtgronhvkzbqnuf: 1	wvzx: 1	
ww: 7	wwaac: 1	wwarf: 5	wwi: 2	wwii: 2	wwwu: 1	wx: 1	wybm: 1	wyd: 1	wyoming: 2	
wystl: 1	wyzwm: 1	wz: 1	wzikmifuqkj: 1	x: 34	xawchxhyndmhdio: 1	xb: 1	xbl: 1	xbrm: 1	xbttib: 1	
xbzxfhsggayk: 1	xc: 1	xcdmfm: 1	xcfk: 1	xcpyqmtfdeskyypgk: 1	xcsekb: 1	xdidgfuol: 1	xdisclaimer: 10	xe: 1	xei: 1	
xg: 1	xgffqmsv: 1	xh: 1	xi: 2	xipy: 1	xiuaft: 1	xivuewlqfwf: 1	xj: 1	xjhouhz: 1	xkpi: 1	
xlwt: 1	xmailer: 2	xmdm: 1	xmiuhmfm: 1	xn: 2	xnewsreader: 27	xnfphiy: 1	xomtdufeviu: 1	xpdlp: 1	xpostedfrom: 4	
xq: 2	xrrttluzhu: 1	xrzrop: 1	xs: 1	xsequence: 4	xsvmthgs: 1	xtelephone: 4	xttzj: 1	xuhwywzlzqoiycg: 1	xuseragent: 1	
xusmail: 4	xv: 2	xvdl: 1	xvl: 1	xw: 3	xwtwyl: 1	xx: 1	xxb: 1	xxjhaandjj: 1	xxmxd: 1	
xxxdate: 1	xyf: 1	xzivodyzdah: 1	xznejyffrq: 1	y: 26	ya: 3	yacino: 5	yadlowsky: 7	yah: 2	yale: 6	
yall: 4	yang: 3	yankee: 1	yankovic: 1	yanks: 1	yard: 10	yards: 1	yawping: 1	yay: 1	yaytzhqzxvt: 1	
yb: 2	ybpmf: 1	ybvwiavlmh: 1	yckn: 1	ycon: 1	yd: 1	ye: 15	yea: 6	yeah: 18	year: 114	
yearold: 5	years: 96	yelled: 2	yelling: 1	yellowcake: 1	yellowsheet: 2	yelsen: 1	yeomanry: 1	yep: 2	yer: 1	
yes: 66	yestarday: 2	yester: 1	yesterday: 25	yesterdays: 1	yet: 46	yevqxbe: 1	yexmukdt: 1	yfam: 1	yffh: 1	
yfiamncivamnr: 1	yfrlevcd: 1	yg: 1	ygeyutockihziildk: 1	yhymlab: 1	yieizhm: 1	yield: 2	yields: 1	yiqgvgm: 1	yjunction: 1	
yk: 1	yki: 1	yknow: 3	ykqlf: 1	yktnews: 2	yl: 1	ylchnlxands: 1	ylkthiinzvx: 1	ylljtcjsy: 1	ylxvqgbb: 1	
ym: 1	ymnkrrubzury: 1	ymvhry: 1	yn: 1	yngykcakg: 1	ynjfguivds: 1	ynlesw: 1	yo: 2	yob: 14	yodicet: 1	
yoon: 1	yoony: 5	york: 29	yorks: 1	yoshi: 1	you: 1613	youd: 31	youll: 10	young: 16	younger: 3	
younghoon: 1	your: 502	youre: 95	yours: 16	yourself: 26	yourselves: 3	youth: 8	youve: 15	yoy: 6	yp: 1	
ypgxbthy: 1	ypmmaooa: 1	ypz: 1	yr: 3	yrtbcreelouhuul: 1	ys: 2	ysbokpjdwszhb: 1	ysd: 1	ytcvsqojuzsnun: 1	ytlevawpj: 1	
ytpe: 1	ytsqkk: 1	ytu: 1	yu: 2	yuahky: 1	yugoslavia: 1	yuma: 23	yumxfs: 1	yup: 1	yv: 1	
yvfylzzhlww: 1	yviqmojdxitfrbdjfxsntwuwju: 1	yvzjgc: 1	yxnmjnlajb: 1	yy: 2	yykyreqs: 1	yyrkmn: 1	yys: 1	yzghu: 1	z: 30	
zakel: 1	zaphod: 241	zarah: 1	zatjxsgz: 1	zbyhnagkcjyimb: 1	zc: 1	zdan: 15	zdbb: 1	zealot: 1	zealots: 1	
zed: 2	zeikheil: 1	zeloit: 2	zelots: 2	zeppelin: 1	zerfall: 1	zero: 7	zeus: 3	zfct: 1	zfjzpgjczx: 1	
zfqwtg: 1	zg: 1	zggzt: 1	zgilsr: 1	ziazvjqvjgacuj: 1	ziegenhagen: 1	zig: 1	zilch: 3	zimrings: 1	zipgun: 11	
zj: 3	zjf: 1	zjxqc: 1	zk: 1	zkbdno: 1	zknwznuwwt: 1	zkwtfckiimtgwuwv: 1	zlb: 1	zlweh: 1	zlyaz: 1	
zm: 2	znm: 1	zof: 1	zone: 3	zones: 1	zoning: 1	zoomins: 3	zp: 2	zpf: 1	zpqqaa: 1	
zr: 1	zrtils: 1	zrxq: 1	zryf: 1	zs: 1	zsfx: 1	zt: 1	zth: 1	ztijxwrr: 1	zueroj: 1	
zufnflm: 1	zulu: 1	zuu: 1	zwrmuunnwetqv: 1	zwtpiqtiu: 1	zxdcpzhrbzxw: 1	zxecan: 1	zxh: 1	zxhgll: 1	zxmowguptcym: 1	
zxqitzjnhqx: 1	zxqzgzo: 1	zxza: 1	zyfgp: 1	zygtvfjjyiplqrx: 1	zykwwuxtmxd: 1	zyvidhn: 1	zz: 1	zzmaoud: 1	

Topic talk.politics.mideast word list
a: 3619	
aa: 18	aaaarrgghhhh: 2	aaldoubo: 2	aazaadee: 1	aazaadees: 1	ababspalestinians: 2	abandon: 5	abandonded: 1	abandoned: 5	abandoning: 1	
abc: 1	abdi: 1	abdibeaten: 1	abdibullets: 1	abdication: 1	abdo: 1	abdomen: 3	abdomens: 1	abduct: 4	abduction: 1	
abdul: 6	abdulcebbarbullets: 1	abdulhamid: 1	abdullah: 6	abdullahad: 1	abdullahbullets: 1	abdullahstabbed: 1	aber: 2	aberdeen: 1	aberration: 1	
abgarovich: 1	abhmwqhwe: 1	abhor: 1	abhors: 1	abides: 1	abiding: 1	abilities: 1	ability: 7	abkhazia: 1	able: 64	
abnormal: 2	aboard: 2	abode: 2	abolished: 2	abominable: 2	abominations: 2	abort: 4	abortion: 1	abound: 2	about: 579	
abouts: 2	above: 99	abraham: 1	abramyan: 1	abridged: 1	abridgment: 1	abroad: 13	abrogate: 1	abruptly: 2	absence: 3	
absent: 1	absentee: 6	absolute: 11	absolutely: 22	absolve: 1	absood: 3	absorb: 5	absorber: 1	abstaining: 1	absurd: 2	
absurdity: 3	abu: 7	abuabed: 1	abulfaz: 1	abundance: 3	abundant: 2	abusalim: 2	abuse: 2	abused: 1	abuser: 2	
abuses: 4	abusive: 2	abuzabal: 1	abyss: 2	abz: 23	ac: 70	academia: 2	academiae: 1	academic: 5	academician: 1	
academy: 8	acc: 6	accede: 1	accelerated: 2	accept: 56	acceptable: 5	acceptance: 2	accepted: 19	accepting: 7	accepts: 1	
acces: 2	access: 23	accessibility: 1	accession: 1	accessories: 1	accessory: 3	accident: 5	accidently: 1	accommodate: 1	accomodating: 1	
accompanied: 6	accompany: 1	accompanying: 3	accomplis: 3	accomplish: 6	accomplished: 2	accord: 1	accordance: 7	accorded: 4	according: 54	
accordingly: 1	account: 21	accountable: 2	accounts: 34	accumulated: 2	accumulating: 1	accuracy: 2	accurate: 12	accurately: 6	accusation: 4	
accusations: 2	accuse: 6	accused: 12	accuses: 2	accusing: 2	accussations: 3	accustomed: 3	acemdied: 1	acf: 1	acheived: 1	
achieve: 13	achieved: 9	achievement: 3	achievements: 3	achille: 1	achtung: 7	acid: 1	acknowledge: 4	acknowledges: 1	acm: 1	
acme: 1	acns: 16	acquaintances: 1	acquainted: 1	acquire: 4	acquired: 3	acquisition: 5	across: 42	acs: 22	acsu: 1	
act: 43	acted: 6	acting: 16	action: 47	actions: 50	actionsand: 1	activated: 1	active: 8	actively: 8	activism: 16	
activist: 4	activists: 14	activities: 36	activity: 11	acts: 36	actual: 3	actually: 41	ad: 7	adaber: 1	adalet: 2	
adam: 65	adamof: 1	adams: 10	adana: 3	adaptive: 1	adc: 4	add: 18	added: 9	addicted: 2	adding: 3	
addition: 23	additional: 7	address: 27	addressed: 8	addresses: 1	addressing: 2	adds: 2	adelaide: 3	aden: 1	adequately: 2	
adherents: 3	adjacent: 2	adjoining: 1	adjutant: 1	adl: 75	adls: 6	admin: 8	adminis: 1	administer: 1	administration: 24	
administrations: 1	administrative: 12	administrativefunctional: 2	administrator: 6	adminstration: 1	admiration: 2	admires: 1	admission: 5	admist: 1	admit: 8	
admits: 1	admitted: 12	admittedly: 1	admitting: 7	admonition: 2	adolf: 5	adopt: 4	adopted: 8	adopting: 1	adoption: 2	
adopts: 1	adress: 2	adressed: 4	adrian: 1	adulatory: 1	adult: 1	adultary: 5	adultery: 2	adults: 5	aduzbullets: 1	
advance: 12	advanced: 1	advancement: 3	advancements: 2	advances: 1	advancing: 1	advantage: 10	adventure: 2	adventurer: 2	adventures: 8	
advertisement: 1	advertising: 2	advice: 6	advise: 2	advised: 4	advisers: 2	advises: 1	advisor: 3	advocacy: 1	advocate: 2	
advocated: 1	advocates: 3	advocating: 2	aegean: 10	aegis: 1	afairs: 1	affair: 9	affaires: 2	affairs: 40	affect: 2	
affected: 4	affecting: 1	affedin: 1	affidavit: 1	affiliated: 7	affiliation: 2	affinity: 1	affinty: 1	affirmatively: 1	affirmed: 3	
affirming: 1	afford: 6	affordable: 1	afforded: 1	affording: 1	afghanistan: 7	afifi: 12	aforementioned: 7	afraid: 34	africa: 12	
african: 11	africas: 1	afrofrench: 1	afs: 6	after: 273	afterall: 4	afterlife: 1	afternoon: 2	afterthought: 1	afterward: 3	
afterwards: 5	afterwhich: 1	afu: 2	afula: 3	ag: 3	again: 144	against: 231	agate: 12	agayev: 1	agdam: 33	
agdams: 2	age: 20	aged: 9	agencies: 12	agency: 16	agenda: 15	agent: 10	agents: 15	agentx: 1	ages: 3	
aggravated: 1	aggresion: 2	aggression: 22	aggressions: 2	aggressive: 18	aggressor: 2	aggressors: 2	aghas: 1	aghdam: 3	agissements: 1	
agitating: 1	agitators: 2	agm: 1	ago: 60	agony: 1	agouza: 1	agree: 63	agreeable: 5	agreed: 14	agreeing: 3	
agreement: 21	agreements: 11	agrees: 5	agression: 3	agressive: 2	agressiveness: 2	agricultural: 3	agriculture: 5	agron: 1	ah: 3	
ahalinin: 2	aharonian: 4	ahead: 6	ahh: 1	ahhh: 1	ahi: 1	ahistorical: 1	ahmad: 1	ahmadjim: 2	ahmed: 11	
ahmeda: 5	ahmet: 27	ahmetabdomen: 1	ai: 20	aid: 39	aide: 3	aiding: 2	aids: 3	aiken: 10	ailab: 2	
aim: 2	aimed: 20	aims: 4	aint: 1	aipacs: 1	air: 20	aircraft: 6	airdrop: 2	aired: 3	airfield: 2	
airforce: 1	airlift: 2	airlifts: 1	airline: 1	airliner: 2	airliners: 1	airplane: 6	airport: 2	airports: 1	airspace: 3	
aiu: 13	aiva: 2	ajami: 1	ajar: 1	ajerk: 1	ak: 1	aka: 4	akademik: 1	akarli: 1	akboy: 1	
akcesser: 1	akgun: 7	akhalkalak: 1	akhalkalaki: 5	akhtamar: 1	akhuryan: 1	akin: 3	akj: 1	akkus: 3	akman: 2	
akn: 1	aksin: 1	aktif: 1	al: 9	alaa: 13	alabama: 1	alaca: 1	alah: 2	alalim: 2	alan: 25	
alarmed: 1	alarming: 1	alas: 3	alasini: 1	alaylariyla: 1	albania: 2	albeit: 1	albert: 4	albuquerque: 1	alcor: 3	
alders: 2	ale: 2	aleppo: 6	alexander: 4	alexandria: 1	alfalfa: 16	alfred: 3	algebraic: 2	algemeen: 2	algeria: 4	
algerian: 3	alhafez: 1	alhar: 1	alhassan: 1	alhusseini: 2	ali: 11	alian: 1	alias: 5	alibi: 2	alien: 10	
aliens: 1	aliev: 3	alif: 2	aligning: 1	alik: 5	alike: 8	aliquots: 2	alislam: 1	alive: 48	aliyah: 1	
aliye: 1	alkhansaa: 1	all: 859	allah: 1	allakhverdiyev: 2	allardjeff: 2	allatini: 2	alle: 1	allegations: 11	allege: 1	
alleged: 14	allegedly: 5	alleges: 6	alleging: 1	allem: 1	allen: 7	allende: 1	allens: 1	allergy: 1	alleviate: 1	
alleviated: 1	alleys: 2	allgemeine: 1	alliance: 4	allied: 7	allies: 16	alliesmassacres: 1	allknowing: 2	allocated: 1	allocations: 1	
allotted: 2	allout: 4	allow: 39	allowed: 27	allowing: 9	allows: 4	allthe: 1	allto: 1	ally: 5	almaden: 5	
almanac: 2	almost: 46	almuharar: 1	alobullets: 2	alod: 2	alone: 23	along: 33	alongside: 3	alper: 3	alphabet: 1	
alphalpha: 7	alpine: 1	already: 71	alright: 1	alrubi: 2	als: 2	also: 270	alt: 147	alten: 1	altered: 2	
alterego: 2	alternate: 2	alternative: 1	alternatives: 1	although: 40	altina: 1	altinay: 2	altinda: 1	altogether: 4	altruism: 3	
aludra: 13	alumni: 2	alvina: 1	always: 70	alzbeidi: 2	am: 193	amal: 6	amarian: 4	amassed: 1	amat: 1	
amazement: 1	amazing: 1	amazon: 2	ambassador: 14	ambitions: 3	ambitious: 1	ambulance: 13	ambulances: 3	ambushed: 1	ambushes: 1	
amcasi: 1	amehdi: 25	amend: 3	amended: 2	amendment: 7	america: 24	american: 135	americanarmenian: 1	americanoccupied: 19	americans: 35	
americas: 2	amerikalilar: 1	amerindian: 1	ames: 4	amherst: 9	amherstclown: 1	amhux: 1	ami: 2	amid: 3	amir: 7	
amirs: 1	amity: 1	ammount: 1	ammunition: 4	ammunitions: 5	amnesty: 2	amok: 1	among: 71	amongst: 2	amos: 4	
amoss: 5	amount: 6	amounts: 2	amsterdam: 3	amusing: 1	an: 741	anachronistic: 1	anacim: 2	anaconda: 1	anadolu: 1	
anadolunun: 1	analogy: 5	analysis: 5	analytical: 1	analyzed: 1	anan: 2	anania: 20	ananias: 4	anarchists: 2	anas: 35	
anasha: 4	anasina: 2	anasiri: 1	anastasijevic: 1	anastasios: 1	anatol: 5	anatolia: 115	anatoliadom: 1	anatolian: 4	anatomy: 1	
ancestors: 4	ancestry: 5	ancient: 18	and: 5769	andere: 1	anderson: 2	andi: 16	andlasmasi: 1	andok: 2	andonian: 1	
andor: 25	andranik: 2	andreadis: 2	andreas: 2	andrew: 75	andy: 1	anecdote: 1	anew: 1	angeles: 28	angelesbased: 1	
angell: 4	angelo: 1	angelos: 4	angels: 1	anger: 3	angola: 11	angry: 4	ani: 2	anim: 2	animal: 2	
animals: 13	anitisrael: 1	ankara: 38	ankle: 1	ann: 2	anna: 2	annals: 1	annex: 3	annexation: 1	annexed: 7	
annexing: 4	annihilate: 1	annihilated: 4	annihilating: 2	annihilation: 6	anniversary: 20	annoncement: 1	annotated: 1	annouce: 1	announce: 3	
announced: 24	announcement: 3	announcements: 1	announcer: 1	announces: 1	announcing: 22	annoying: 2	annual: 7	anointed: 3	anomalies: 1	
anon: 1	anonposter: 1	anonymous: 2	another: 131	anothers: 2	ans: 239	answer: 58	answered: 15	answering: 3	answers: 11	
antagonistic: 1	antarctic: 1	anthing: 1	anthony: 1	anthropological: 1	anti: 4	antiabortion: 1	antiaircraft: 4	antiangolan: 1	antiapartheid: 2	
antiarmenian: 20	antiarmenianism: 1	anticipate: 3	anticipation: 3	anticommunist: 1	antidefamation: 12	antidemocratic: 1	antidiscrimination: 1	antifederalist: 2	antifever: 1	
antiirgun: 2	antiirsael: 1	antiislamic: 2	antiisrael: 16	antiisraeljewish: 1	antijewish: 6	antilogic: 1	antinational: 1	antinazi: 2	antioch: 1	
antipalestiniangazan: 1	antirussian: 1	antisemetic: 6	antisemite: 5	antisemites: 5	antisemitic: 16	antisemitism: 11	antisoviet: 2	antitank: 11	antiterrorism: 1	
antitrust: 9	antiturkish: 4	antiturkishmuslim: 1	antiwestern: 1	antizionism: 2	antizionist: 1	antranik: 2	anu: 4	anus: 1	anwar: 19	
anwars: 1	anxiety: 1	anxious: 1	anxiously: 3	any: 487	anybody: 20	anybodys: 1	anymore: 4	anyone: 57	anyones: 4	
anything: 104	anytime: 4	anyway: 41	anywhere: 25	anzliger: 2	aol: 1	ap: 12	apart: 16	apartheid: 2	apartment: 58	
apartments: 15	apartmentthey: 1	apc: 69	apn: 1	apollo: 23	apologist: 3	apologists: 3	apologize: 4	apologized: 1	apologizing: 1	
apology: 2	apopulation: 1	appalled: 4	appalling: 4	apparaently: 1	apparent: 6	apparently: 23	appeal: 10	appealed: 3	appealing: 2	
appeals: 9	appear: 6	appearance: 3	appeared: 12	appears: 13	appeasement: 2	appendix: 1	appetite: 1	applaud: 4	applauded: 1	
applause: 2	apple: 1	apples: 2	applicable: 3	application: 3	applied: 17	applies: 5	apply: 22	applying: 3	appoint: 1	
appointed: 1	appointments: 1	appraently: 2	appreciate: 5	appreciated: 12	appreciation: 1	apprehensive: 1	apprenticeships: 1	appressian: 78	apprising: 1	
approach: 11	approached: 3	approaches: 2	approaching: 6	appropriate: 17	appropriated: 1	appropriation: 1	approval: 1	approve: 3	approx: 1	
approximately: 2	appserv: 2	apr: 764	apres: 1	april: 71	apriori: 3	apt: 1	aquifers: 3	ar: 1	ara: 1	
arab: 235	arabamerican: 5	arabamericans: 8	arabatzis: 1	arabia: 13	arabian: 6	arabic: 85	arabisraeli: 2	arabpalestinian: 1	arabpalestinians: 2	
arabs: 144	arabsisreal: 3	arabspalestinians: 3	araclari: 1	arafat: 11	arafatjordan: 1	arafats: 2	aram: 2	arap: 1	ararat: 6	
arats: 1	arava: 1	arax: 1	arbiters: 1	arbitrary: 3	archdeacon: 1	archeology: 2	archibishop: 1	architect: 7	architecture: 1	
archive: 10	archives: 20	archivist: 1	archivists: 1	archo: 1	ardor: 1	are: 1571	area: 69	areas: 38	aref: 2	
arena: 2	arenot: 3	arens: 44	arent: 38	arf: 25	arfa: 4	arfarfs: 1	arfrm: 1	argentinian: 1	argic: 181	
argics: 8	arguable: 1	arguably: 1	argue: 7	argued: 4	arguing: 7	argument: 23	arguments: 7	arid: 3	ariel: 3	
arif: 2	arikan: 5	arise: 1	arisen: 4	arising: 2	aristide: 6	arithmetic: 6	ariyak: 7	arkadaslara: 1	arkansas: 2	
arkasini: 1	arm: 11	armament: 1	armaments: 3	armature: 7	armatures: 1	armbroken: 1	armed: 35	armees: 1	armen: 2	
armenakovich: 1	armenia: 346	armeniaazeris: 18	armenian: 632	armenianazerbaijani: 3	armeniancontrolled: 2	armenianlanguage: 1	armeniannazi: 11	armenianpopulated: 1	armenians: 519	
armenianscottish: 1	armenias: 4	armeniawas: 1	armeniaxn: 2	armenie: 1	armeniens: 3	armeno: 1	armies: 17	arming: 1	armistice: 2	
armored: 9	armour: 1	armoured: 3	arms: 63	army: 119	armyas: 1	armys: 4	arnold: 2	arnoldalexander: 2	arnon: 4	
arose: 1	arosewhen: 1	around: 98	arouses: 1	arranged: 5	arrangement: 2	arrangements: 8	arranging: 1	array: 1	arrest: 28	
arrested: 8	arrests: 3	arrival: 5	arrivals: 1	arrive: 4	arrived: 17	arrives: 1	arriving: 4	arrogance: 5	arrogant: 6	
arromdee: 31	arromdian: 6	arromdians: 2	arround: 2	arrow: 1	arrows: 1	arsiv: 1	arsivi: 2	arson: 2	art: 9	
artemovich: 1	artery: 2	arthur: 7	article: 478	articlebyarticle: 2	articlei: 19	articles: 29	articulate: 3	artifacts: 3	artificial: 4	
artillery: 18	artin: 1	artistic: 1	arts: 3	arutiunian: 1	arutunian: 2	aryan: 13	aryans: 4	as: 1315	asaf: 1	
asala: 15	asalas: 1	asalasdpaarf: 28	ascendent: 1	ascii: 1	ashamed: 13	asharunik: 1	ashes: 3	ashkenazi: 1	ashrawi: 1	
asia: 9	asian: 3	aside: 7	ask: 66	askance: 1	asked: 67	askeran: 2	askeri: 6	askew: 3	asking: 25	
asks: 8	aslanov: 1	aslanova: 1	asleep: 2	aso: 2	aspect: 8	aspects: 4	aspirations: 7	aspire: 4	aspired: 1	
ass: 5	assad: 6	assads: 1	assasination: 1	assassin: 1	assassinated: 1	assassinating: 5	assassination: 1	assassinations: 2	assassins: 1	
assault: 3	assaults: 4	assemble: 1	assembled: 2	assembly: 11	assert: 6	asserted: 1	assertion: 4	asserts: 1	asses: 1	
assessment: 3	asset: 1	assets: 7	assigned: 1	assignments: 2	assimilated: 1	assimilation: 3	assist: 4	assistance: 30	assistant: 3	
assistants: 1	assisted: 3	assisting: 2	associate: 7	associated: 12	association: 8	associations: 1	assorted: 1	assortment: 1	assume: 21	
assumed: 9	assuming: 18	assumption: 2	assumptions: 6	assurances: 1	assure: 2	assured: 7	assures: 4	assyrians: 1	asta: 1	
astein: 28	astir: 4	astronautsin: 1	astronomer: 2	astronomers: 1	astronomy: 1	astrophysics: 1	asume: 1	asuvax: 2	aswer: 1	
asya: 1	asylum: 2	async: 6	at: 831	atakan: 5	atalay: 4	ataman: 1	atamian: 2	atan: 16	atase: 1	
ataturk: 5	ate: 1	atef: 1	atese: 1	atfedilen: 1	atheist: 1	athenian: 1	athens: 14	athletes: 6	athnic: 1	
atlanta: 4	atlantic: 3	atlarge: 2	atmosphere: 1	atnitank: 2	atomic: 11	atop: 4	atrocites: 1	atrocities: 34	atrocity: 4	
att: 15	attack: 87	attacked: 39	attacker: 6	attackers: 13	attacking: 38	attacks: 113	attain: 2	attained: 1	attcaking: 1	
attempt: 45	attempted: 6	attempting: 12	attempts: 28	attend: 1	attendant: 2	attended: 3	attending: 3	attention: 17	attentiongetting: 2	
attesting: 1	attic: 1	attica: 1	attitude: 24	attitudes: 3	attitute: 3	attlets: 2	attorney: 12	attorneys: 2	attout: 2	
attracted: 1	attraction: 2	attractive: 1	attributed: 5	attributes: 1	attrocities: 3	attrocity: 1	au: 16	auch: 1	audio: 2	
audiotape: 1	auditorium: 1	auf: 1	aug: 5	augment: 1	august: 16	aunt: 7	aunts: 1	aurag: 5	aus: 2	
